"","microbe","Comparison","ANCOM_BC_Coef","ANCOM_BC_W_stat","ANCOM_BC_padj"
"217","PWY_6700_queuosinebiosynthesis","StatusTS",0.0463747706632152,0.504743735282973,0.963150892584988
"218","PWY_6703_preQ0biosynthesis","StatusTS",0.0285016404811874,0.301372607286916,0.966244929934082
"219","PWY_6731_starchdegradationIII","StatusTS",0.0535567846569533,0.130500805153672,0.975994000658505
"220","PWY_6737_starchdegradationV","StatusTS",-0.0118185185181875,-0.134641020815246,0.975994000658505
"221","PWY_6749_CMP_legionaminatebiosynthesisI","StatusTS",-0.236047992501942,-0.740776553253955,0.963150892584988
"222","PWY_6803_phosphatidylcholineacylediting","StatusTS",-0.242793529808926,-0.727899167293944,0.963150892584988
"223","PWY_6823_molybdenumcofactorbiosynthesis","StatusTS",-0.383874440706503,-1.43595332856359,0.963150892584988
"224","PWY_6859_all_trans_farnesolbiosynthesis","StatusTS",0.0450672397371662,0.108601818797886,0.975994000658505
"225","PWY_6876_isopropanolbiosynthesis","StatusTS",0.0752405215897634,0.260053964019158,0.969508334177327
"226","PWY_6891_thiazolebiosynthesisII_Bacillus_","StatusTS",0.0425736772411248,0.154325635722041,0.975994000658505
"227","PWY_6892_thiazolebiosynthesisI_E_coli_","StatusTS",0.169207490600926,1.35762925817995,0.963150892584988
"228","PWY_6895_superpathwayofthiamindiphosphatebiosynthesisII","StatusTS",-0.256470316016789,-1.03125420497996,0.963150892584988
"229","PWY_6897_thiaminsalvageII","StatusTS",-0.097922578761034,-0.942143801112813,0.963150892584988
"230","PWY_6901_superpathwayofglucoseandxylosedegradation","StatusTS",-0.341055114430457,-2.00186306968674,0.963150892584988
"231","PWY_6936_seleno_aminoacidbiosynthesis","StatusTS",0.109527608668212,1.14295959370286,0.963150892584988
"232","PWY_6969_TCAcycleV_2_oxoglutarate_ferredoxinoxidoreductase_","StatusTS",-0.707602366870972,-1.41217256004803,0.963150892584988
"233","PWY_7003_glyceroldegradationtobutanol","StatusTS",0.220381413576826,0.478629491620757,0.963150892584988
"234","PWY_7013_L_1_2_propanedioldegradation","StatusTS",0.74165887509257,3.00237201571898,0.43217207723485
"235","PWY_7046_4_coumaratedegradation_anaerobic_","StatusTS",0.268648375992697,0.570409073560718,0.963150892584988
"236","PWY_7111_pyruvatefermentationtoisobutanol_engineered_","StatusTS",-0.045313100859315,-0.563122524834095,0.963150892584988
"237","PWY_7115_C4photosyntheticcarbonassimilationcycle_NAD_MEtype","StatusTS",-0.535603396119317,-2.03791187914575,0.963150892584988
"238","PWY_7117_C4photosyntheticcarbonassimilationcycle_PEPCKtype","StatusTS",-0.267509291909557,-1.1602770635401,0.963150892584988
"239","PWY_7184_pyrimidinedeoxyribonucleotidesdenovobiosynthesisI","StatusTS",-0.190180704559659,-1.39298042978416,0.963150892584988
"240","PWY_7187_pyrimidinedeoxyribonucleotidesdenovobiosynthesisII","StatusTS",-0.14646329686209,-1.27261611694219,0.963150892584988
"241","PWY_7196_superpathwayofpyrimidineribonucleosidessalvage","StatusTS",-0.141736615327768,-0.748450229794347,0.963150892584988
"242","PWY_7197_pyrimidinedeoxyribonucleotidephosphorylation","StatusTS",-0.192784081860075,-1.32159440393746,0.963150892584988
"243","PWY_7198_pyrimidinedeoxyribonucleotidesdenovobiosynthesisIV","StatusTS",-0.251274488003937,-1.34032669783565,0.963150892584988
"244","PWY_7199_pyrimidinedeoxyribonucleosidessalvage","StatusTS",-0.0252188133260794,-0.265289237139182,0.969508334177327
"245","PWY_7204_pyridoxal5__phosphatesalvageII_plants_","StatusTS",0.13783029860769,0.562882559865258,0.963150892584988
"246","PWY_7208_superpathwayofpyrimidinenucleobasessalvage","StatusTS",-0.0462036567057759,-0.429525478277948,0.963150892584988
"247","PWY_7209_superpathwayofpyrimidineribonucleosidesdegradation","StatusTS",-0.916655327477246,-1.81100906240069,0.963150892584988
"248","PWY_7210_pyrimidinedeoxyribonucleotidesbiosynthesisfromCTP","StatusTS",0.655908358113075,1.2961313258897,0.963150892584988
"249","PWY_7211_superpathwayofpyrimidinedeoxyribonucleotidesdenovobiosynthesis","StatusTS",-0.243787747447615,-1.33026049037927,0.963150892584988
"250","PWY_7219_adenosineribonucleotidesdenovobiosynthesis","StatusTS",0.0398067318317819,0.464238642901487,0.963150892584988
"251","PWY_7220_adenosinedeoxyribonucleotidesdenovobiosynthesisII","StatusTS",-0.00862975729313765,-0.103580114443095,0.975994000658505
"252","PWY_7221_guanosineribonucleotidesdenovobiosynthesis","StatusTS",0.00610785682959036,0.0754156568961606,0.975994000658505
"253","PWY_7222_guanosinedeoxyribonucleotidesdenovobiosynthesisII","StatusTS",-0.00862975729313765,-0.103580114443095,0.975994000658505
"254","PWY_7228_superpathwayofguanosinenucleotidesdenovobiosynthesisI","StatusTS",-0.179324117672555,-1.29733660470676,0.963150892584988
"255","PWY_7229_superpathwayofadenosinenucleotidesdenovobiosynthesisI","StatusTS",0.0051195447117019,0.070042566898177,0.975994000658505
"256","PWY_7234_inosine_5__phosphatebiosynthesisIII","StatusTS",-0.491420981597444,-2.04864761665044,0.963150892584988
"257","PWY_7237_myo__chiro_andscillo_inositoldegradation","StatusTS",0.212735068871376,0.748208984399689,0.963150892584988
"258","PWY_7242_D_fructuronatedegradation","StatusTS",-0.101909504017363,-0.59151910374624,0.963150892584988
"259","PWY_724_superpathwayofL_lysine_L_threonineandL_methioninebiosynthesisII","StatusTS",0.00777328069577447,0.0884294476311779,0.975994000658505
"260","PWY_7254_TCAcycleVII_acetate_producers_","StatusTS",0.076509577217274,0.191382192711197,0.974679389568802
"261","PWY_7282_4_amino_2_methyl_5_phosphomethylpyrimidinebiosynthesis_yeast_","StatusTS",-0.274751851023104,-0.66313791531611,0.963150892584988
"262","PWY_7288_fattyacid_beta__oxidation_peroxisome_yeast_","StatusTS",0.898478165368059,2.88666849483622,0.43217207723485
"263","PWY_7312_dTDP_D__beta__fucofuranosebiosynthesis","StatusTS",-0.234364211310008,-0.545232761941453,0.963150892584988
"264","PWY_7315_dTDP_N_acetylthomosaminebiosynthesis","StatusTS",-0.489005024296902,-1.00128923199869,0.963150892584988
"265","PWY_7316_dTDP_N_acetylviosaminebiosynthesis","StatusTS",-0.493143582068474,-1.26978353924723,0.963150892584988
"266","PWY_7323_superpathwayofGDP_mannose_derivedO_antigenbuildingblocksbiosynthesis","StatusTS",0.050541814453834,0.355170803820437,0.963150892584988
"267","PWY_7328_superpathwayofUDP_glucose_derivedO_antigenbuildingblocksbiosynthesis","StatusTS",-0.0380086629582912,-0.09275001683913,0.975994000658505
"268","PWY_7332_superpathwayofUDP_N_acetylglucosamine_derivedO_antigenbuildingblocksbiosynthesis","StatusTS",0.178729454498972,0.284669266175645,0.969508334177327
"269","PWY_7357_thiaminformationfrompyrithiamineandoxythiamine_yeast_","StatusTS",0.136556511615685,1.31600814092624,0.963150892584988
"270","PWY_7371_1_4_dihydroxy_6_naphthoatebiosynthesisII","StatusTS",-0.188355224527763,-0.433027962794028,0.963150892584988
"271","PWY_7383_anaerobicenergymetabolism_invertebrates_cytosol_","StatusTS",-0.421476195287198,-1.98087850111929,0.963150892584988
"272","PWY_7385_1_3_propanediolbiosynthesis_engineered_","StatusTS",-0.170893030966896,-0.612134180558198,0.963150892584988
"273","PWY_7388_octanoyl__acyl_carrierprotein_biosynthesis_mitochondria_yeast_","StatusTS",-0.0188965266851025,-0.0709602440093993,0.975994000658505
"274","PWY_7392_taxadienebiosynthesis_engineered_","StatusTS",-0.270390441710378,-0.581750135009989,0.963150892584988
"275","PWY_7400_L_argininebiosynthesisIV_archaebacteria_","StatusTS",0.0187481779566235,0.201462173598778,0.974679389568802
"276","PWY_7456_mannandegradation","StatusTS",-0.222178303468997,-1.15218175240267,0.963150892584988
"277","PWY_7539_6_hydroxymethyl_dihydropterindiphosphatebiosynthesisIII_Chlamydia_","StatusTS",-0.0726430041218807,-0.340565436339685,0.963150892584988
"278","PWY_7560_methylerythritolphosphatepathwayII","StatusTS",-0.474226086765744,-1.1528590809671,0.963150892584988
"279","PWY_7616_methanoloxidationtocarbondioxide","StatusTS",0.145533388412602,0.536197183968922,0.963150892584988
"280","PWY_7663_gondoatebiosynthesis_anaerobic_","StatusTS",-0.0741273063872879,-0.514400401877172,0.963150892584988
"281","PWY_7664_oleatebiosynthesisIV_anaerobic_","StatusTS",-0.164426227031661,-0.635054513999303,0.963150892584988
"282","PWY_821_superpathwayofsulfuraminoacidbiosynthesis_Saccharomycescerevisiae_","StatusTS",0.499366552734455,1.13112940782259,0.963150892584988
"283","PWY_841_superpathwayofpurinenucleotidesdenovobiosynthesisI","StatusTS",-0.145943142437908,-1.2342593435557,0.963150892584988
"284","PWY0_1061_superpathwayofL_alaninebiosynthesis","StatusTS",-0.376477353706726,-1.63050934466393,0.963150892584988
"285","PWY0_1241_ADP_L_glycero__beta__D_manno_heptosebiosynthesis","StatusTS",-0.367935568387351,-0.919884922443854,0.963150892584988
"286","PWY0_1261_anhydromuropeptidesrecycling","StatusTS",-0.277245096356556,-1.7187461336433,0.963150892584988
"287","PWY0_1296_purineribonucleosidesdegradation","StatusTS",0.173407857644587,1.45817165480363,0.963150892584988
"288","PWY0_1297_superpathwayofpurinedeoxyribonucleosidesdegradation","StatusTS",0.119947274710504,0.482731815333361,0.963150892584988
"289","PWY0_1298_superpathwayofpyrimidinedeoxyribonucleosidesdegradation","StatusTS",-0.00269154353050264,-0.00682889023213353,0.997547012940178
"290","PWY0_1319_CDP_diacylglycerolbiosynthesisII","StatusTS",0.108899538604745,1.11766391301315,0.963150892584988
"291","PWY0_1415_superpathwayofhemebiosynthesisfromuroporphyrinogen_III","StatusTS",-0.0779111475535959,-0.241896339576547,0.973925824131883
"292","PWY0_1479_tRNAprocessing","StatusTS",-0.388730476548965,-1.23171347848586,0.963150892584988
"293","PWY0_1586_peptidoglycanmaturation_meso_diaminopimelatecontaining_","StatusTS",-0.0134251045375043,-0.138338092138432,0.975994000658505
"294","PWY0_162_superpathwayofpyrimidineribonucleotidesdenovobiosynthesis","StatusTS",-0.133251891777423,-1.58231030725354,0.963150892584988
"295","PWY0_166_superpathwayofpyrimidinedeoxyribonucleotidesdenovobiosynthesis_E_coli_","StatusTS",-0.15785800128691,-1.37365500815688,0.963150892584988
"296","PWY0_42_2_methylcitratecycleI","StatusTS",-0.218693870278659,-0.791908444637643,0.963150892584988
"297","PWY0_781_aspartatesuperpathway","StatusTS",0.103613181194811,0.311924207034424,0.966244929934082
"298","PWY0_845_superpathwayofpyridoxal5__phosphatebiosynthesisandsalvage","StatusTS",-0.266379263235955,-0.665194687600265,0.963150892584988
"299","PWY0_862__5Z__dodec_5_enoatebiosynthesis","StatusTS",-0.168379458881744,-0.649823898091667,0.963150892584988
"300","PWY0_881_superpathwayoffattyacidbiosynthesisI_E_coli_","StatusTS",0.249416472142366,0.658115897505297,0.963150892584988
"301","PWY3O_355_stearatebiosynthesisIII_fungi_","StatusTS",0.199611077811958,0.615524384357594,0.963150892584988
"302","PWY4FS_7_phosphatidylglycerolbiosynthesisI_plastidic_","StatusTS",0.191294753441803,1.35681690553872,0.963150892584988
"303","PWY4FS_8_phosphatidylglycerolbiosynthesisII_non_plastidic_","StatusTS",0.191294753441803,1.35681690553872,0.963150892584988
"304","PWY4LZ_257_superpathwayoffermentation_Chlamydomonasreinhardtii_","StatusTS",-0.215076161352446,-0.469752177267744,0.963150892584988
"305","PWY66_389_phytoldegradation","StatusTS",0.0503181030658334,0.174882800646197,0.975994000658505
"306","PWY66_391_fattyacid_beta__oxidationVI_peroxisome_","StatusTS",1.00173857247645,2.94493623483851,0.43217207723485
"307","PWY66_398_TCAcycleIII_animals_","StatusTS",0.0689900455350925,0.212104420901103,0.974679389568802
"308","PWY66_399_gluconeogenesisIII","StatusTS",-0.515611061250037,-2.15114543399695,0.963150892584988
"309","PWY66_400_glycolysisVI_metazoan_","StatusTS",-0.216316449006525,-1.45945674157526,0.963150892584988
"310","PWY66_409_superpathwayofpurinenucleotidesalvage","StatusTS",-0.110178655311005,-0.503989767075414,0.963150892584988
"311","PWY66_422_D_galactosedegradationV_Leloirpathway_","StatusTS",0.0902661423340603,0.939031117624218,0.963150892584988
"312","PWYG_321_mycolatebiosynthesis","StatusTS",-0.154382134213101,-0.580135561772337,0.963150892584988
"313","PYRIDNUCSAL_PWY_NADsalvagepathwayI","StatusTS",-0.536721574114249,-1.05945923312133,0.963150892584988
"314","PYRIDNUCSYN_PWY_NADbiosynthesisI_fromaspartate_","StatusTS",0.0200614328415835,0.224105811550398,0.974679389568802
"315","PYRIDOXSYN_PWY_pyridoxal5__phosphatebiosynthesisI","StatusTS",-0.282781873829127,-0.720898407242141,0.963150892584988
"316","REDCITCYC_TCAcycleVIII_helicobacter_","StatusTS",-0.0243971953701282,-0.0830788770318695,0.975994000658505
"317","RHAMCAT_PWY_L_rhamnosedegradationI","StatusTS",0.0366571739953508,0.380946505373789,0.963150892584988
"318","RIBOSYN2_PWY_flavinbiosynthesisI_bacteriaandplants_","StatusTS",0.0346981798173001,0.36486782928419,0.963150892584988
"319","RUMP_PWY_formaldehydeoxidationI","StatusTS",0.607430210914297,1.39477225452942,0.963150892584988
"320","SALVADEHYPOX_PWY_adenosinenucleotidesdegradationII","StatusTS",0.183089080274621,1.40809168879938,0.963150892584988
"321","SER_GLYSYN_PWY_superpathwayofL_serineandglycinebiosynthesisI","StatusTS",0.00851082245344822,0.0826980313090033,0.975994000658505
"322","SO4ASSIM_PWY_sulfatereductionI_assimilatory_","StatusTS",0.195638111094441,0.434387190576911,0.963150892584988
"323","SULFATE_CYS_PWY_superpathwayofsulfateassimilationandcysteinebiosynthesis","StatusTS",0.197529932021066,0.378344725712421,0.963150892584988
"324","TCA_GLYOX_BYPASS_superpathwayofglyoxylatebypassandTCA","StatusTS",-0.212833492140186,-0.539760637940202,0.963150892584988
"325","TCA_TCAcycleI_prokaryotic_","StatusTS",-0.353837251195396,-1.71272072973324,0.963150892584988
"326","TEICHOICACID_PWY_teichoicacid_poly_glycerol_biosynthesis","StatusTS",0.153608863151778,1.19950325209644,0.963150892584988
"327","THISYN_PWY_superpathwayofthiamindiphosphatebiosynthesisI","StatusTS",-0.0651574778729932,-0.607501326267883,0.963150892584988
"328","THISYNARA_PWY_superpathwayofthiamindiphosphatebiosynthesisIII_eukaryotes_","StatusTS",-0.0663468578830788,-0.612492156971917,0.963150892584988
"329","THRESYN_PWY_superpathwayofL_threoninebiosynthesis","StatusTS",-0.0366172233724418,-0.406971419853815,0.963150892584988
"330","TRNA_CHARGING_PWY_tRNAcharging","StatusTS",-0.0311585582082608,-0.360842026945373,0.963150892584988
"331","TRPSYN_PWY_L_tryptophanbiosynthesis","StatusTS",0.147935691632058,1.40106991771539,0.963150892584988
"332","UDPNAGSYN_PWY_UDP_N_acetyl_D_glucosaminebiosynthesisI","StatusTS",-0.162839130260464,-1.34663625946124,0.963150892584988
"333","VALSYN_PWY_L_valinebiosynthesis","StatusTS",-0.036735899566756,-0.474487395328548,0.963150892584988
